NUMBER_OF_SALES,TOTAL_REVENUE,NUMBER_OF_UNIT_SOLD,PURCHASE_DATE,MONTH_ID,DAY_OF_WEEK,STORE_LOCATION,PRODUCT_CATEGORY,PRODUCT_DETAIL,PRODUCT_TYPE
5,42.00,14,2023-05-07,202305,Sun,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
7,49.00,14,2023-05-07,202305,Sun,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
9,126.00,28,2023-05-07,202305,Sun,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
5,248.00,10,2023-05-07,202305,Sun,Lower Manhattan,Coffee beans,Organic Decaf Blend,Organic Beans
3,24.00,8,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
7,44.10,18,2023-05-07,202305,Sun,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
6,42.00,12,2023-05-07,202305,Sun,Astoria,Bakery,Chocolate Chip Biscotti,Biscotti
5,54.00,18,2023-05-07,202305,Sun,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
7,48.40,22,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
7,72.00,24,2023-05-07,202305,Sun,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
8,72.00,16,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
11,90.00,30,2023-05-07,202305,Sun,Astoria,Tea,English Breakfast Lg,Brewed Black tea
10,76.50,30,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
5,76.50,18,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Latte Rg,Barista Espresso
14,132.00,44,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
8,66.00,22,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
8,110.50,26,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
7,17.60,22,2023-05-07,202305,Sun,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup
7,45.50,14,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti
5,42.00,14,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
6,14.40,18,2023-05-07,202305,Sun,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
6,76.50,18,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Latte Rg,Barista Espresso
9,24.00,30,2023-05-07,202305,Sun,Hell's Kitchen,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
6,70.00,20,2023-05-07,202305,Sun,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
13,190.00,40,2023-05-07,202305,Sun,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
1,6.00,2,2023-05-07,202305,Sun,Astoria,Bakery,Oatmeal Scone,Scone
3,16.00,8,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
9,24.00,30,2023-05-07,202305,Sun,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup
4,35.00,14,2023-05-07,202305,Sun,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
10,75.00,30,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
6,28.00,14,2023-05-07,202305,Sun,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
11,157.50,42,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
9,63.00,18,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Croissant,Pastry
7,61.20,24,2023-05-07,202305,Sun,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,80.00,20,2023-05-07,202305,Sun,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
7,45.00,18,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
8,110.50,26,2023-05-07,202305,Sun,Astoria,Coffee,Latte Rg,Barista Espresso
4,9.60,12,2023-05-07,202305,Sun,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup
5,48.00,16,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
11,82.50,22,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
10,119.00,34,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
12,96.00,32,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
2,25.60,4,2023-05-07,202305,Sun,Hell's Kitchen,Packaged Chocolate,Dark chocolate,Drinking Chocolate
11,112.00,28,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
5,42.00,14,2023-05-07,202305,Sun,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
4,30.00,10,2023-05-07,202305,Sun,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
8,66.00,22,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
16,148.80,48,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
8,52.80,24,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
8,60.00,16,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Almond Croissant,Pastry
4,20.00,10,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
11,102.00,34,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
5,12.80,16,2023-05-07,202305,Sun,Lower Manhattan,Flavours,Chocolate syrup,Regular syrup
5,35.00,14,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
8,90.00,24,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Latte,Barista Espresso
11,80.00,40,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
8,75.00,30,2023-05-07,202305,Sun,Astoria,Tea,Peppermint Rg,Brewed herbal tea
7,48.00,24,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
9,73.50,30,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
8,55.00,22,2023-05-07,202305,Sun,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
8,84.00,28,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
8,60.00,24,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
2,22.50,6,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Latte,Barista Espresso
6,39.00,12,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Cranberry Scone,Scone
8,82.50,22,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
5,42.00,12,2023-05-07,202305,Sun,Astoria,Coffee,Brazilian Lg,Organic brewed coffee
1,7.50,2,2023-05-07,202305,Sun,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
9,133.00,28,2023-05-07,202305,Sun,Astoria,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
4,26.00,8,2023-05-07,202305,Sun,Astoria,Bakery,Hazelnut Biscotti,Biscotti
3,9.60,12,2023-05-07,202305,Sun,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
5,30.00,12,2023-05-07,202305,Sun,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
2,25.50,6,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
3,18.00,6,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
3,31.00,10,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
5,50.00,20,2023-05-07,202305,Sun,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
11,85.00,34,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
1,36.00,2,2023-05-07,202305,Sun,Hell's Kitchen,Coffee beans,Our Old Time Diner Blend,House blend Beans
5,35.00,14,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
9,81.00,18,2023-05-07,202305,Sun,Astoria,Bakery,Scottish Cream Scone ,Scone
6,45.00,12,2023-05-07,202305,Sun,Astoria,Bakery,Almond Croissant,Pastry
8,45.00,18,2023-05-07,202305,Sun,Astoria,Tea,English Breakfast Rg,Brewed Black tea
8,117.00,26,2023-05-07,202305,Sun,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
10,90.00,30,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
10,75.00,30,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
4,30.00,8,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Jumbo Savory Scone,Scone
5,40.00,16,2023-05-07,202305,Sun,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
4,45.00,12,2023-05-07,202305,Sun,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
9,63.00,18,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
1,12.80,2,2023-05-07,202305,Sun,Lower Manhattan,Packaged Chocolate,Dark chocolate,Drinking Chocolate
1,36.00,2,2023-05-07,202305,Sun,Hell's Kitchen,Coffee beans,Brazilian - Organic,Organic Beans
4,35.00,10,2023-05-07,202305,Sun,Lower Manhattan,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
3,21.00,6,2023-05-07,202305,Sun,Astoria,Bakery,Croissant,Pastry
1,18.00,4,2023-05-07,202305,Sun,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
5,49.00,14,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Brazilian Lg,Organic brewed coffee
4,30.00,10,2023-05-07,202305,Sun,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
12,133.00,38,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
1,42.00,2,2023-05-07,202305,Sun,Lower Manhattan,Coffee beans,Ethiopia,Gourmet Beans
3,17.60,8,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
8,50.00,20,2023-05-07,202305,Sun,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
2,81.80,4,2023-05-07,202305,Sun,Hell's Kitchen,Coffee beans,Primo Espresso Roast,Espresso Beans
1,6.50,2,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Ginger Scone,Scone
6,70.00,20,2023-05-07,202305,Sun,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
2,12.00,4,2023-05-07,202305,Sun,Astoria,Coffee,Espresso shot,Barista Espresso
3,18.00,6,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Oatmeal Scone,Scone
4,30.00,10,2023-05-07,202305,Sun,Astoria,Tea,Peppermint Lg,Brewed herbal tea
5,35.00,14,2023-05-07,202305,Sun,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
3,21.00,6,2023-05-07,202305,Sun,Astoria,Bakery,Ginger Biscotti,Biscotti
2,14.00,4,2023-05-07,202305,Sun,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
4,30.00,10,2023-05-07,202305,Sun,Astoria,Coffee,Brazilian Rg,Organic brewed coffee
5,42.00,14,2023-05-07,202305,Sun,Astoria,Tea,Earl Grey Lg,Brewed Black tea
7,66.00,22,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Peppermint Lg,Brewed herbal tea
6,60.00,20,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Brazilian Rg,Organic brewed coffee
6,45.90,18,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
6,52.50,14,2023-05-08,202305,Mon,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
10,90.00,20,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Scottish Cream Scone ,Scone
11,90.00,30,2023-05-08,202305,Mon,Hell's Kitchen,Tea,English Breakfast Lg,Brewed Black tea
8,65.00,26,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Lemon Grass Rg,Brewed herbal tea
7,45.00,18,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Rg,Drip coffee
4,42.00,12,2023-05-08,202305,Mon,Hell's Kitchen,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
11,75.00,30,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
1,6.50,2,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Hazelnut Biscotti,Biscotti
11,96.00,32,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Earl Grey Lg,Brewed Black tea
8,52.00,26,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
7,66.00,22,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Espresso shot,Barista Espresso
6,19.20,24,2023-05-08,202305,Mon,Hell's Kitchen,Flavours,Hazelnut syrup,Regular syrup
7,114.00,24,2023-05-08,202305,Mon,Hell's Kitchen,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
5,36.00,12,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Lg,Drip coffee
11,96.00,32,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Lemon Grass Lg,Brewed herbal tea
7,12.80,16,2023-05-08,202305,Mon,Hell's Kitchen,Flavours,Chocolate syrup,Regular syrup
11,93.00,30,2023-05-08,202305,Mon,Astoria,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
8,60.00,24,2023-05-08,202305,Mon,Astoria,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee
6,48.00,16,2023-05-08,202305,Mon,Astoria,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
6,44.00,20,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Ethiopia Sm,Gourmet brewed coffee
11,144.50,34,2023-05-08,202305,Mon,Astoria,Coffee,Cappuccino Lg,Barista Espresso
7,82.50,22,2023-05-08,202305,Mon,Astoria,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
10,120.00,32,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Latte,Barista Espresso
7,17.60,22,2023-05-08,202305,Mon,Hell's Kitchen,Flavours,Carmel syrup,Regular syrup
13,168.00,42,2023-05-08,202305,Mon,Astoria,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
11,90.00,30,2023-05-08,202305,Mon,Astoria,Coffee,Espresso shot,Barista Espresso
7,60.00,20,2023-05-08,202305,Mon,Astoria,Tea,English Breakfast Lg,Brewed Black tea
13,114.00,38,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
9,66.00,22,2023-05-08,202305,Mon,Astoria,Tea,Serenity Green Tea Lg,Brewed Green tea
17,115.00,46,2023-05-08,202305,Mon,Astoria,Tea,Earl Grey Rg,Brewed Black tea
1,26.66,2,2023-05-08,202305,Mon,Astoria,Packaged Chocolate,Chili Mayan,Drinking Chocolate
15,127.50,34,2023-05-08,202305,Mon,Astoria,Coffee,Latte,Barista Espresso
16,120.00,32,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Chocolate Croissant,Pastry
6,45.00,18,2023-05-08,202305,Mon,Hell's Kitchen,Tea,English Breakfast Rg,Brewed Black tea
4,68.00,16,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Cappuccino Lg,Barista Espresso
3,24.00,8,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Serenity Green Tea Lg,Brewed Green tea
7,58.80,24,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
11,119.00,28,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Latte Rg,Barista Espresso
11,33.60,42,2023-05-08,202305,Mon,Lower Manhattan,Flavours,Hazelnut syrup,Regular syrup
6,252.00,14,2023-05-08,202305,Mon,Lower Manhattan,Coffee beans,Brazilian - Organic,Organic Beans
12,95.00,38,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Traditional Blend Chai Rg,Brewed Chai tea
9,70.00,28,2023-05-08,202305,Mon,Astoria,Tea,Traditional Blend Chai Rg,Brewed Chai tea
7,95.00,20,2023-05-08,202305,Mon,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate
16,157.50,42,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Latte,Barista Espresso
12,35.20,44,2023-05-08,202305,Mon,Lower Manhattan,Flavours,Carmel syrup,Regular syrup
8,98.00,28,2023-05-08,202305,Mon,Astoria,Drinking Chocolate,Dark chocolate Rg,Hot chocolate
8,72.00,24,2023-05-08,202305,Mon,Lower Manhattan,Tea,Lemon Grass Lg,Brewed herbal tea
8,58.80,24,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
4,36.00,8,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Scottish Cream Scone ,Scone
11,56.00,28,2023-05-08,202305,Mon,Astoria,Coffee,Our Old Time Diner Blend Sm,Drip coffee
7,75.00,20,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Cappuccino,Barista Espresso
9,48.00,24,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Our Old Time Diner Blend Sm,Drip coffee
7,78.00,26,2023-05-08,202305,Mon,Lower Manhattan,Tea,Peppermint Lg,Brewed herbal tea
9,86.80,28,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
8,82.50,22,2023-05-08,202305,Mon,Lower Manhattan,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate
7,70.00,20,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Ethiopia Lg,Gourmet brewed coffee
9,66.00,22,2023-05-08,202305,Mon,Lower Manhattan,Tea,English Breakfast Lg,Brewed Black tea
6,56.00,16,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Brazilian Lg,Organic brewed coffee
5,48.00,16,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Brazilian Rg,Organic brewed coffee
10,79.20,36,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Brazilian Sm,Organic brewed coffee
5,48.00,16,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Traditional Blend Chai Lg,Brewed Chai tea
1,42.00,2,2023-05-08,202305,Mon,Hell's Kitchen,Coffee beans,Ethiopia,Gourmet Beans
9,108.00,24,2023-05-08,202305,Mon,Lower Manhattan,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
6,72.00,18,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6,39.00,12,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Cranberry Scone,Scone
8,55.00,22,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Serenity Green Tea Rg,Brewed Green tea
8,55.00,22,2023-05-08,202305,Mon,Astoria,Coffee,Our Old Time Diner Blend Rg,Drip coffee
10,72.00,24,2023-05-08,202305,Mon,Astoria,Coffee,Our Old Time Diner Blend Lg,Drip coffee
4,26.00,8,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Hazelnut Biscotti,Biscotti
6,42.00,14,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Espresso shot,Barista Espresso
4,64.00,16,2023-05-08,202305,Mon,Lower Manhattan,Tea,Morning Sunrise Chai Lg,Brewed Chai tea
6,42.00,14,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Ethiopia Rg,Gourmet brewed coffee
6,44.00,22,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Our Old Time Diner Blend Sm,Drip coffee
8,52.00,16,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Ginger Scone,Scone
15,49.60,62,2023-05-08,202305,Mon,Lower Manhattan,Flavours,Sugar Free Vanilla syrup,Sugar free syrup
10,75.00,20,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Chocolate Croissant,Pastry
7,55.00,22,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Our Old Time Diner Blend Rg,Drip coffee
5,45.90,18,2023-05-08,202305,Mon,Lower Manhattan,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
8,56.00,16,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Ginger Biscotti,Biscotti
2,38.00,4,2023-05-08,202305,Mon,Hell's Kitchen,Loose Tea,Morning Sunrise Chai,Chai tea
5,54.00,18,2023-05-08,202305,Mon,Lower Manhattan,Tea,Traditional Blend Chai Lg,Brewed Chai tea
8,97.50,26,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Cappuccino,Barista Espresso
11,95.00,38,2023-05-08,202305,Mon,Lower Manhattan,Tea,English Breakfast Rg,Brewed Black tea
6,36.00,12,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Oatmeal Scone,Scone
4,25.00,10,2023-05-08,202305,Mon,Lower Manhattan,Tea,Peppermint Rg,Brewed herbal tea
13,142.60,46,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Jamaican Coffee River Rg,Premium brewed coffee
2,84.00,4,2023-05-08,202305,Mon,Lower Manhattan,Coffee beans,Ethiopia,Gourmet Beans
7,50.00,20,2023-05-08,202305,Mon,Astoria,Tea,Morning Sunrise Chai Rg,Brewed Chai tea
7,62.00,20,2023-05-08,202305,Mon,Astoria,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
8,55.00,22,2023-05-08,202305,Mon,Lower Manhattan,Tea,Lemon Grass Rg,Brewed herbal tea
2,17.60,8,2023-05-08,202305,Mon,Astoria,Coffee,Brazilian Sm,Organic brewed coffee
6,50.00,20,2023-05-08,202305,Mon,Lower Manhattan,Tea,Earl Grey Rg,Brewed Black tea
9,78.00,26,2023-05-08,202305,Mon,Astoria,Coffee,Ethiopia Rg,Gourmet brewed coffee
1,18.50,2,2023-05-08,202305,Mon,Astoria,Loose Tea,Serenity Green Tea,Green tea
9,91.00,26,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Ethiopia Lg,Gourmet brewed coffee
6,44.00,22,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
8,50.00,20,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Earl Grey Rg,Brewed Black tea
5,37.50,10,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Almond Croissant,Pastry
6,68.20,22,2023-05-08,202305,Mon,Lower Manhattan,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
12,126.00,28,2023-05-08,202305,Mon,Astoria,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
11,85.00,34,2023-05-08,202305,Mon,Lower Manhattan,Tea,Traditional Blend Chai Rg,Brewed Chai tea
7,56.10,22,2023-05-08,202305,Mon,Astoria,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea
8,144.00,32,2023-05-08,202305,Mon,Astoria,Bakery,Scottish Cream Scone ,Scone
5,35.00,10,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Croissant,Pastry
5,54.00,18,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Ethiopia Rg,Gourmet brewed coffee
11,105.00,28,2023-05-08,202305,Mon,Astoria,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
8,78.00,26,2023-05-08,202305,Mon,Lower Manhattan,Tea,Earl Grey Lg,Brewed Black tea
9,49.00,20,2023-05-08,202305,Mon,Astoria,Coffee,Jamaican Coffee River Sm,Premium brewed coffee
9,66.00,22,2023-05-08,202305,Mon,Astoria,Tea,Peppermint Lg,Brewed herbal tea
3,53.70,6,2023-05-08,202305,Mon,Hell's Kitchen,Loose Tea,Traditional Blend Chai,Chai tea
4,45.50,14,2023-05-08,202305,Mon,Astoria,Bakery,Cranberry Scone,Scone
4,26.40,12,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Ethiopia Sm,Gourmet brewed coffee
10,136.00,32,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Cappuccino Lg,Barista Espresso
9,120.00,32,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Jamaican Coffee River Lg,Premium brewed coffee
1,17.90,2,2023-05-08,202305,Mon,Lower Manhattan,Loose Tea,Peppermint,Herbal tea
5,32.50,10,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Cranberry Scone,Scone
4,54.00,12,2023-05-08,202305,Mon,Hell's Kitchen,Drinking Chocolate,Dark chocolate Lg,Hot chocolate
5,70.00,20,2023-05-08,202305,Mon,Astoria,Bakery,Ginger Biscotti,Biscotti
1,5.00,2,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Peppermint Rg,Brewed herbal tea
11,48.40,22,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Brazilian Sm,Organic brewed coffee
15,120.00,40,2023-05-08,202305,Mon,Astoria,Tea,Lemon Grass Lg,Brewed herbal tea
3,18.00,6,2023-05-08,202305,Mon,Astoria,Tea,Traditional Blend Chai Lg,Brewed Chai tea
3,32.50,10,2023-05-08,202305,Mon,Astoria,Bakery,Ginger Scone,Scone
4,40.00,16,2023-05-08,202305,Mon,Lower Manhattan,Tea,Serenity Green Tea Rg,Brewed Green tea
5,30.00,10,2023-05-08,202305,Mon,Hell's Kitchen,Coffee,Ouro Brasileiro shot,Barista Espresso
8,77.00,22,2023-05-08,202305,Mon,Astoria,Coffee,Ethiopia Lg,Gourmet brewed coffee
8,68.20,22,2023-05-08,202305,Mon,Hell's Kitchen,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea
7,45.00,18,2023-05-08,202305,Mon,Astoria,Tea,Serenity Green Tea Rg,Brewed Green tea
6,54.00,18,2023-05-08,202305,Mon,Lower Manhattan,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee
5,35.00,10,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Chocolate Chip Biscotti,Biscotti
5,28.00,14,2023-05-08,202305,Mon,Astoria,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee
4,28.00,8,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Croissant,Pastry
3,21.00,6,2023-05-08,202305,Mon,Hell's Kitchen,Bakery,Chocolate Chip Biscotti,Biscotti
6,54.00,18,2023-05-08,202305,Mon,Lower Manhattan,Tea,Serenity Green Tea Lg,Brewed Green tea
7,52.50,14,2023-05-08,202305,Mon,Lower Manhattan,Bakery,Jumbo Savory Scone,Scone
3,20.00,8,2023-05-08,202305,Mon,Astoria,Tea,Lemon Grass Rg,Brewed herbal tea
3,42.00,12,2023-05-08,202305,Mon,Astoria,Bakery,Croissant,Pastry
